Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return_Pct,MA_20,MA_50,Ticker
2008-09-17,197.5,205.869003,196.25,197.375,66.848694,18332656.0,0.8043906924761313,212.47309795,207.5301593,INFY
2008-09-18,188.761993,195.0,177.656006,190.675003,64.579453,26780192.0,-3.3945519949335035,211.3861984,207.00215942,INFY
2008-09-19,196.875,205.738007,194.5,203.119003,68.794106,31199944.0,6.526288084023246,211.15809855000003,206.50977934000002,INFY
2008-09-22,205.625,207.544006,201.0,203.738007,69.003738,12823792.0,0.30474942809759487,210.7418991,206.07141936,INFY
2008-09-23,200.0,203.0,192.011993,192.994003,65.364914,13378256.0,-5.273441199412543,209.72629925,205.73917936,INFY
2008-09-24,193.75,195.975006,186.25,190.537994,64.533066,19385704.0,-1.2725830657028259,208.64069895000003,205.66105924000004,INFY
2008-09-25,191.255997,191.255997,186.380997,188.356003,63.794033,18414264.0,-1.1451737022066144,207.3822494,205.56655942,INFY
2008-09-26,187.75,188.356003,179.505997,180.863007,61.256248,9755960.0,-3.9781031029841762,205.8041496,205.31481961999998,INFY
2008-09-29,180.636993,181.5,170.75,174.162994,58.987034,17209792.0,-3.704468432286989,203.58044965,204.84231962,INFY
2008-09-30,171.25,181.712006,165.0,174.755997,59.187878,23483064.0,0.34048737127245765,201.5475998,204.4689395,INFY
2008-10-01,178.125,183.375,176.875,181.162994,61.357849,26368016.0,3.6662530099038637,199.51044919999998,204.1889395,INFY
2008-10-03,179.125,180.0,172.5,173.988007,58.927773,13768264.0,-3.960514695401862,197.02859955,203.72293976,INFY
2008-10-06,170.0,173.75,159.375,164.830994,55.826382,12918216.0,-5.2630139041709985,194.56824955000002,203.01393952,INFY
